target,first_time_on_hero_count_diff,low_hero_exp_count_team_diff,matches_played_diff,winrate_diff,kills_per_min_diff,deaths_per_min_diff,assists_per_min_diff,networth_per_min_diff,damage_per_min_diff,damage_taken_per_min_diff,obj_damage_per_min_diff,crit_shot_rate_diff,accuracy_diff
0,0,-1,19.16666666666667,0.07773716467387976,0.0378537314753038,-0.07430299449309372,0.006911245348138584,36.198081183141085,123.16110203592677,-91.09665613072548,40.06225632765549,0.022738692228433055,0.08816401887988512
1,0,1,4.500000000000002,0.23845391517805303,-0.04673995400071804,0.019863141263471967,0.08214255484336586,1.2362549798913278,192.93367578011134,112.1607361650498,19.576819443908903,-0.037934924830189135,-0.03934071220376539
0,2,2,-52.54830917874396,0.0574646318450045,0.03014320066596468,-0.009855285460090152,-3.15875354657269e-05,65.28872636492702,39.51122885007635,69.59649667285385,56.470602752562655,0.009872457986608602,0.04172014900779908
1,0,0,-50.833333333333336,0.03203142208270304,0.01968221678086532,0.003724712511440853,0.030450697298456897,90.5610290117013,-73.86088327088135,29.76963105650043,35.797414268075386,-0.0051607585846470405,0.061905999349943897
0,-1,-1,-45.5,0.04467214406373693,-0.043433422963459034,-0.010539948490379702,0.054828976388202555,-115.40283345798548,-51.142174684187125,-34.86020288896236,-36.04203972344865,-0.0034008911382014673,-0.005389894832697695
1,0,1,31.999999999999993,0.12352365302878199,0.013900941557158236,-0.014716407296194889,0.09590671038927334,-7.871982408474423,113.7657449203931,14.896308357992666,-28.49443628111348,0.01809098296607764,-0.033544560369681176
0,1,1,-19.333333333333336,-0.1336358478949693,0.06872954045807239,0.07641603847205913,-0.009498741438316916,-47.47544535096995,214.39796840615224,74.39735209872606,13.085591694355728,-0.017713624077624557,0.004274554072340064
0,0,-1,-114.16666666666667,-0.08671010120362566,-0.015022194364907954,-0.013466092524004325,-0.030014762105244452,43.85610196493735,111.99494563975657,112.26411573301618,16.388273510267425,0.03723577368935704,0.012378117655312382
1,-2,-3,86.36805555555556,0.15473078860938927,0.057064724460254124,-0.043962017757065625,0.01603580097131191,29.85744053140934,47.99254904792747,-191.98074963644228,96.8606231674315,0.03262997605123766,0.11322864252222725
0,0,0,84.0,-0.07991544247229043,-0.012522249445148403,-0.04547162531136312,-0.03780849121085589,36.75313041907839,-76.65588281282601,-92.16212546822396,33.745134332241946,-0.03802944124723878,0.002310285935940737
1,0,0,-65.0,-0.0002895315077130478,-0.031141323843600494,0.019736896864183978,0.06798622459109938,-68.86262360111346,-16.034883115035427,22.915178504262485,-106.79257415987581,0.03739324694249281,0.005421767443945569
1,0,1,-239.33333333333331,-0.07771258766516626,-0.0408342812546951,0.026136831930754667,-0.004709956566351092,-71.1070151798499,-37.69973883926127,128.10080303824304,8.591985404936224,-0.057565475167519295,-0.08489841825586436
1,0,-1,-27.16666666666667,0.09141560163800072,0.003553373834561502,0.008042268071009245,0.015011578889895794,48.69942167168506,40.008286679749745,99.35130074231529,-3.9082787725131425,-0.003643685799474078,-0.03974968480672225
1,0,-1,293.8333333333333,0.16574626512116936,0.05219287783429147,-0.021355474572162914,0.0023935012088234786,55.1483394757704,-33.37716038792041,-85.88991543932752,16.669631709759415,-0.014290066431581677,-0.04422618281614421
0,-2,-1,-10.425925925925924,0.2361256718385652,0.012295408783039058,0.006609766471705775,0.08146816364344023,-46.89532587492863,-245.49901391693152,-323.0358043598379,13.87538298203036,-0.023650981268209165,0.12299398446941379
1,1,-1,17.833333333333336,-0.0015732766828081557,-0.0018796981240881694,-0.02357287286711804,0.02644479115797327,45.22922611346007,22.995928497513432,7.442561023142957,25.954082388168985,0.005019468952935591,0.004351979624005076
1,0,-1,37.0,0.008171212946238904,0.02732954799194573,0.02015668711505325,0.032418108399343115,-1.9370787085183565,22.524510061442356,-13.928514760287726,-10.923499899655553,-0.01186090855043942,-0.10574010908022624
0,0,-1,38.83333333333333,-0.303929455922272,-0.08354472518938863,-0.019780433071255765,-0.10409932577195707,-33.27676094748131,-125.20879832466915,-131.49181495758012,-173.23650686789108,0.01956272123501998,0.08003419743732448
0,0,0,-38.5,-0.02539209297173617,-0.007778774379270659,0.03759838497835993,-0.002861710655093219,-50.715991249423496,13.696389122900769,-8.773138679659041,7.088600550973553,0.001508222232100953,-0.011002191284880003
1,0,0,-61.33333333333333,0.08518797105980774,0.0012941266929720197,-0.012538352194382818,0.02959228612610232,53.378180553063885,38.88440380660677,84.71691071787916,26.353248496675633,-0.03339963071343595,0.0007888097495132307
1,-1,-1,47.84090909090909,0.14673811426346928,-0.016438343212481554,-0.017351514274737134,0.02045546085382194,37.21660523775745,-93.49067761705771,68.55818184326517,67.67544762225992,0.032056979956418735,0.05243584630146719
1,0,0,-0.6666666666666679,-0.062271865561339235,-0.03515271253850871,-0.005509663592849351,0.032092731016966136,-9.254058441220195,-199.9078195430958,90.55361240928926,-3.024838871958636,0.03844074710380739,0.06314795921848881
0,0,0,0.9047619047619051,-0.13398692810457508,-0.00387546738564834,0.05218706399021039,-0.027570552576148544,-28.92566997851918,-25.169634848434725,-15.020717686977378,-8.101270739956306,-0.010052816741481424,-0.0005105797723989891
0,0,1,-17.83333333333333,-0.2660250328498987,-0.03634893385351412,-0.057135058871636196,-0.1013107900255148,-133.3473980075869,-218.57404145771125,-331.72689234082395,-108.18242963980896,-0.0059717359605765685,-0.025031560810987508
0,0,0,-155.66666666666669,0.031060214953515852,0.03756414417967158,-0.009186584160938788,0.0006983184394331321,53.49465608597143,92.21450478934298,14.798495897401494,50.655154458550726,-0.012255421812250283,0.11241158724153644
1,0,1,8.333333333333329,-0.15079127878938126,-0.08510748943109875,0.028725950814198375,-0.0572485489042755,-155.6765108348377,-214.50020872349376,56.681070505421985,-64.29662536679174,0.0063413750570721905,-0.010993619646237018
0,0,0,-10.333333333333336,-0.11238493233649144,-0.041619063254331706,-0.019014072907108576,-0.0013945131552091095,35.402933928367474,-159.79810502729504,-31.726407214610845,-54.22230639433354,0.012634409176014105,-0.07406526702583943
1,2,2,-16.027380952380952,0.08032340925597109,0.05519144801125675,-0.00842360098242162,0.02204147332511386,7.098148414811476,144.73144110503824,0.9374403745456448,24.785200859043584,0.014533474666873408,-0.019344324698159943
1,0,0,5.833333333333332,0.13840844811204384,-0.058916366396105396,0.01759325556246183,0.02110986578023044,-95.10802459717115,-179.42640821222733,-22.374768485885625,-54.7921379658832,0.05122350685030223,0.07349984164228801
